"HYBAS_ID","SUB_AREA","GIS_AREA","protectpi"
6050020960,1078.2,51.8397887685054,0.0480799376446906
6050021180,31903.4,953.033516783182,0.029872474933179
6050021210,28902.3,5979.16366627332,0.206875012240317
6050024060,29292.3,2176.47391192062,0.0743019125135485
6050025420,49783.1,7678.75124650894,0.154244135992113
6050026140,60207.6,6965.24505433493,0.115687140067615
6050026750,24251.9,287.553862904292,0.0118569622546807
6050027290,15100,3836.14463974664,0.254049313890506
6050027300,26557.6,1857.34369626468,0.0699364286029114
6050027780,20821.6,9458.61523274869,0.454269375684323
6050028110,9789.5,9458.61523274869,0.966200033990366
6050029280,36532.9,6.89577117082204,0.00018875509939868
6050029730,177191.9,3708.36656127559,0.0209285331963571
6050032100,17761.9,3387.19509723912,0.19070004319578
6050032110,11236.5,1521.53133446558,0.135409721395949
6050032290,16478.7,7590.72000732945,0.460638278949762
6050032610,32684.5,6723.86289826848,0.205720231249323
6050032620,21050.5,3408.73558546584,0.161931335857383
6050033220,21626,10900.1097448477,0.504028010027175
6050033230,22671.2,8450.98944782567,0.372763217113592
6050033560,22420.9,3261.80923933728,0.145480745168003
6050033570,22325,4843.52543704496,0.216955226743335
6050034060,15397.6,612.491308197512,0.0397783620952299
6050034070,35190.6,9518.17582046485,0.270474951278604
6050035990,74850.8,1263.69751108135,0.0168828858353063
6050040460,155117.6,524.153755610274,0.00337907339728228
6050040480,129875.1,3743.75317043081,0.0288257962490948
6050040520,21476.2,599.740114853066,0.0279258022766163
6050040530,35292.5,6828.34700898566,0.193478699694996
6050040610,23242.7,3534.10977187058,0.15205246257408
6050040890,56959.8,784.856839452787,0.0137791361530902
6050041010,3024.2,1638.34943686122,0.541746391396476
6050068100,17105.5,5039.65364104867,0.294621825789873
6050069430,22211.6,10604.1089655413,0.477413106914464
6050069460,25043,870.645722011273,0.0347660313066035
6050070260,61901.9,12688.613853361,0.204979392447744
6050075410,92047.1,92047.1,1
6050079250,7511.9,184.414557480056,0.0245496555438778
6050079280,27441.9,5775.49627792695,0.210462696749385
6050079310,11058,11058,1
6050079390,15091.1,15091.1,1
6050079860,49730.4,3327.7617831703,0.0669160469887694
6050080920,19463.5,7121.70892678945,0.36590073351604
6050083060,14044.6,4994.03936340833,0.355584307378518
6050083130,13619,5521.25370300572,0.405408157941532
6050084130,17320.6,17320.6,1
6050084190,24419,5795.5522114875,0.237337819381936
6050084230,47861.3,47861.3,1
6050084380,13613.3,5795.5522114875,0.425727208794892
6050084790,87129.7,12796.8602694565,0.146871391379249
6050089660,22559,5291.43268456184,0.234559718274828
6050089740,91668.8,15769.575601952,0.172027730285026
